Price,Wind Offshore,Wind Onshore,Photovoltaik,Power Usage,Residuallast,Pumpspeicher
4.12,4836,24892,0,43591,13864,694
3.73,4903,23868,0,42602,13831,932
4.42,5007,22868,0,42593,14719,923
4.57,5175,21995,0,43945,16774,878
6,5204,21256,2,47110,20648,613
14.92,5063,20753,542,52973,26616,3712
30.67,4723,17670,4446,57961,31122,3335
33.52,4106,13976,11742,60671,30848,3343
10.57,3608,12965,19658,61324,25095,3230
6.77,3422,14834,26195,62211,17759,460
6.1,3484,17693,30446,64109,12486,1529
5.05,3945,18714,32522,63877,8696,1644
4.86,4364,18450,32674,62041,6554,3130
4.53,4376,18190,31029,60400,6805,3403
1.82,4402,17991,27491,59514,9631,3458
4.07,4720,18346,21949,58503,13487,2898
8.59,4818,18891,14677,57909,19524,1592
18.05,4591,18806,6985,58202,27820,1118
24.57,4753,16880,1798,58352,34921,3542
25.54,4957,16773,94,57200,35377,3358
22.19,4795,18797,0,55179,31588,2932
20.01,4803,18887,0,51709,28019,2612
19,4940,18287,0,47807,24580,1828
20.1,4606,17258,0,45161,23297,2612
19.58,3930,15779,0,43550,23842,3313
18.17,2592,14242,0,42294,25461,2632
19.46,1627,12863,0,42179,27689,2225
20.11,1218,11562,0,43314,30534,1430
22.34,1062,10230,3,46294,34999,1016
33.7,1059,9226,606,51328,40437,2039
42.03,1008,7534,4534,56270,43195,2947
38.48,852,4268,11736,59106,42250,3039
23.72,627,1933,19465,60161,38136,2989
18.18,519,2362,25584,61328,32863,819
17.4,409,4072,29657,62608,28471,2102
16.95,309,3707,31776,61850,26059,2253
16.63,351,2705,31898,59868,24914,1837
14.95,381,2134,30217,58564,25832,2423
14.97,337,1671,26696,57457,28754,2268
18.11,296,1203,21283,56114,33333,1463
25.07,299,964,14205,56006,40539,910
34.51,277,1010,6748,56394,48359,3115
42.4,365,1064,1757,56082,52897,3152
42.4,483,1457,102,55321,53279,3198
38.57,278,1883,0,53531,51371,3116
34.43,402,1996,0,50388,47991,2924
28.6,515,1875,0,45865,43476,1348
23.3,765,1794,0,42919,40360,442
19.08,890,2083,0,41303,38330,824
10.98,738,2578,0,40404,37089,979
10.71,748,2945,0,40787,37095,359
19.03,849,3598,0,41769,37322,365
21.47,940,4650,3,44645,39053,745
26.6,1438,5434,620,49910,42418,2195
35.52,1642,5781,3893,54703,43387,3150
30.77,2048,4889,9523,57879,41419,1918
21.84,2285,4150,15917,58832,36480,1702
20,2643,4761,21724,60059,30932,794
18.45,3161,6669,25466,60991,25695,393
11.98,3606,9409,27486,60985,20484,1868
5.2,4028,12665,27583,59905,15629,3996
5.12,4274,15764,25778,58251,12435,4171
4.92,4470,18018,22717,57169,11965,4149
4.8,4331,19402,18318,56329,14279,3986
4.8,4347,19934,12431,56256,19544,2599
4.86,4642,19593,6257,56222,25731,1746
4.91,4592,19018,1888,56516,31018,3517
21.06,4800,18539,114,55009,31556,2987
21.98,5068,18782,0,53058,29208,3014
22.45,5206,18453,0,49770,26111,978
17.42,5628,17896,0,46215,22692,1160
4.77,5494,17502,0,43282,20286,1195
4.73,4923,16924,0,41228,19382,1541
4.7,3526,16422,0,39394,19446,1411
9.34,2553,14813,0,38796,21430,547
14.13,2262,12535,0,39326,24529,464
14.03,1819,11813,3,40104,26469,897
14.88,1511,10945,524,40952,27973,1342
15.09,1337,8809,3385,43734,30203,3217
18.7,1096,7323,8295,47509,30795,3398
16.63,729,6057,14327,50426,29313,1554
16.03,612,4634,19977,51432,26209,657
16.3,563,3337,24323,52506,24283,705
15.08,561,2507,26699,52277,22511,1044
12.25,808,2278,27134,50558,20339,2349
7.76,896,2449,25759,49116,20013,3659
7.99,1042,3010,22584,47613,20977,2315
10.07,1192,3607,18279,47189,24111,1625
16.62,1069,3938,12486,48016,30523,1183
23.51,1248,3742,6418,49763,38355,2816
26.7,1392,3479,1843,50193,43479,3398
32,1342,3524,113,49590,44612,2933
29.77,1183,4035,0,47768,42550,2883
25.69,837,4126,0,45252,40290,2881
22.11,663,3906,0,41854,37285,1682
21.7,644,3463,0,39613,35506,469
19.35,587,3103,0,37576,33886,524
20.23,441,2844,0,36581,33296,563
20.1,422,2571,0,36671,33678,799
21.7,361,2290,0,36774,34123,516
20.82,371,1921,6,37016,34718,455
18.08,330,1546,718,36748,34154,822
17.43,289,1169,4467,38392,32468,657
15.63,200,674,10896,41972,30202,1144
15.01,128,414,17745,45049,26762,1471
13,91,533,23435,46837,22779,998
14.38,79,825,26951,49160,21305,1340
15,81,1125,28279,48418,18933,1147
11.9,92,1405,28206,46594,16891,3084
5.56,203,1357,27377,45042,16106,4257
6.93,378,1240,24727,43491,17147,3890
12.42,387,1130,20229,42751,21006,2820
15.75,303,1025,13810,43867,28729,1557
23.65,319,750,6949,45943,37925,819
26.97,369,690,1953,46851,43839,1945
30.78,484,962,138,47099,45515,2811
27.49,723,1261,0,46468,44485,2644
25.97,858,1609,0,44987,42520,535
23.76,997,1821,0,41739,38921,465
20.34,1058,2012,0,39277,36207,1604
16.8,1354,2373,0,37960,34233,2426
16.82,1625,2773,0,37627,33229,2886
15.78,1897,2940,0,38385,33548,2831
16.32,2096,3186,0,39499,34217,2638
18.32,2217,3082,9,42966,37659,1514
21.48,1996,2989,682,48735,43068,907
28,1896,2789,4172,54503,45647,3194
25.9,1845,1890,9911,58081,44435,2834
21.99,1631,1048,16441,59086,39967,2130
21.17,1588,1234,22245,60119,35052,889
20.64,1113,1854,26486,61191,31739,1610
21.92,668,2510,27994,61014,29842,1318
20.39,373,3217,27688,59643,28366,1836
19.85,259,3940,25584,57888,28106,2020
18.42,209,4242,22898,57072,29724,1798
18.4,150,4398,18378,55715,32789,1778
24.92,201,4007,12610,55596,38778,644
32.96,334,3260,6512,56274,46168,3316
48.31,391,2239,1957,56269,51682,3162
45.56,426,1803,156,55254,52869,3181
38.56,541,1994,0,53548,51014,3036
32.1,687,2454,0,50084,46944,1489
24.54,620,2976,0,45934,42338,605
19.9,528,3408,0,42949,39013,824
19.06,498,3561,0,41495,37436,1931
18.2,452,3720,0,40474,36302,2631
18.2,312,4346,0,40415,35757,2888
19.07,377,4398,0,41507,36733,2876
19.93,470,4297,9,44799,40023,1638
25.94,308,4190,783,50772,45490,2510
27.94,503,3564,4058,56399,48274,2361
28.72,582,2840,8791,59464,47251,2366
27.95,586,2341,13335,60373,44111,1203
26.16,469,2231,16686,61279,41893,150
25.83,338,2565,18628,62833,41303,241
24.93,255,3252,18872,62052,39673,136
24.06,211,4255,17757,60150,37927,239
24.89,174,5293,15985,59203,37752,1185
24.85,179,6160,13213,58323,38771,556
24.81,269,6277,9632,57257,41079,89
27.18,302,6429,5921,57848,45198,222
28.74,360,6916,3225,58069,47567,2191
31.28,398,6937,1120,57717,49262,2945
29.99,584,7244,77,56529,48624,2532
27.44,594,7509,0,53819,45716,1183
24.09,560,7799,0,50219,41861,529
21.03,680,8111,0,46114,37323,633
19.04,809,8100,0,43103,34194,1333
17.32,676,8151,0,41310,32483,3057
16.76,622,8122,0,40669,31925,3245
16.77,587,7367,0,41007,33053,3270
17.61,658,7010,0,42389,34722,2334
20.37,644,6978,5,45404,37777,1792
24.28,656,6905,367,51246,43319,297
27.09,672,6398,1797,56528,47662,2037
30.57,688,5813,3833,59843,49510,2454
30.24,966,6087,6572,61297,47672,1581
27.98,1180,6809,9331,62582,45262,295
26,1315,7905,11686,64082,43177,380
23.49,1357,8573,13334,64142,40878,392
19.08,1287,8736,14091,62204,38090,1277
18,1310,9310,14150,60827,36058,2119
17.7,1330,9019,13295,59635,35991,1525
18.43,1242,8659,11700,58244,36643,1543
21.59,1252,7509,8902,58223,40560,1087
25.26,1224,6378,5251,58462,45610,1190
28.07,1176,4929,1757,58023,50161,2293
29.37,1144,4887,124,56554,50398,2200
26.78,1038,5833,0,54177,47305,1706
11.92,1163,7419,0,50555,41973,977
7.66,1573,9350,0,46825,35902,1340
7.53,2409,10499,0,44056,31148,1372
7.44,4197,11695,0,43164,27273,2230
7.3,5707,12998,0,42619,23913,3498
7.23,5850,14145,0,42974,22979,4291
7.24,5662,14941,0,43969,23366,3572
7.74,5482,15471,11,46706,25741,1552
9,5540,15998,622,52141,29982,1958
18.7,5556,15607,2753,56919,33003,3194
23.9,5518,13757,5875,59838,34689,3306
22.56,5320,13732,9244,60571,32276,3339
20.8,4611,15091,12514,62340,30125,1830
20.06,4073,17334,14678,63313,27228,1734
12.96,3713,18524,15919,63673,25517,2602
9.25,3567,18559,15466,62241,24650,1746
7.93,4155,17766,13933,60071,24218,1259
9.69,4407,17125,12433,59488,25524,1221
13.65,3432,15038,10162,57700,29068,1087
22.57,3094,12726,6766,57389,34805,995
25.85,1625,10816,3557,55660,39662,2769
34.74,827,10166,1350,55255,42912,2369
34.66,357,10484,169,54104,43094,2830
27.85,469,12091,0,51247,38686,1893
21.38,1409,14458,0,48777,32910,1637
13.64,3143,17425,0,45169,24602,1779
5.5,3606,18296,0,42418,20516,923
5.35,3366,19096,0,40266,17804,633
3.82,2307,19214,0,39165,17645,615
2.63,2593,18636,0,38699,17470,1049
4.5,3774,17683,0,38643,17186,1208
4.7,3765,17110,12,37942,17055,1859
4.47,4031,16878,789,37487,15789,1223
4.79,3693,15790,3797,39268,15988,728
5.14,3394,15644,8349,41971,14585,1065
5.28,3367,16676,12539,46183,13602,1937
5.3,3155,17033,15618,48570,12764,2668
5.28,2413,16926,17226,50316,13752,1378
5.2,2204,15965,18182,49877,13528,1035
5.16,2315,15188,18200,48369,12666,2134
5.19,1091,14805,16548,46146,13702,1551
3.25,655,14141,13948,45593,16850,2100
1.95,453,12952,10771,44805,20630,988
7.88,414,11282,7422,46021,26903,1258
18.99,482,10490,4318,47237,31947,1483
23.5,583,9157,1750,47761,36271,3194
28.43,538,7957,202,46614,37917,3029
26.88,579,8321,0,45497,36597,3214
20.91,593,10515,0,44321,33213,2914
16,845,11604,0,40808,28359,736
12.2,1089,12178,0,37849,24582,1045
10,968,13467,0,36334,21899,1273
10,1070,13949,0,35696,20677,1187
8,1111,13725,0,35712,20877,1270
8,883,13737,0,36393,21774,1957
8,745,13467,18,37369,23139,1090
7.2,587,13035,756,38470,24092,3078
8,514,11955,3512,41345,25365,3456
10.3,548,11180,7990,44615,24897,3066
10.55,626,11353,12054,47855,23823,3098
10.7,703,13178,14778,49575,20917,1428
11.28,738,15021,16005,51515,19751,1587
10.01,846,15411,16720,52074,19097,1777
7.35,776,17012,16462,50294,16044,1881
5.65,979,16691,15066,49343,16607,1163
5.25,1643,15764,14072,48644,17166,1318
5.66,1991,15815,11477,48884,19601,2065
8.5,2413,14891,8320,48989,23366,1511
17.93,2140,13645,5165,50171,29222,3874
25.51,1985,11291,2104,49621,34241,2827
28.04,1930,9702,244,48290,36414,2760
26.37,1710,9528,0,47079,35842,2686
24.38,1671,10074,0,45583,33838,2644
20.32,1575,10744,0,42832,30512,3135
18,1256,10873,0,39751,27622,3250
8.11,956,10126,0,37353,26272,2562
7.75,642,9486,0,36193,26065,1365
7.87,608,9080,0,36226,26538,1112
7.75,641,8797,0,36493,27056,1416
7.75,579,8210,21,36392,27583,1464
7.86,644,7568,881,35969,26876,963
8.41,719,6383,3942,37620,26575,871
10,776,5130,9294,40582,25384,880
9.4,692,4928,15065,44221,23536,1606
9.7,642,4942,18907,46369,21878,2118
10,752,5079,19929,47869,22109,423
8.55,828,5100,19484,47647,22235,703
7.06,869,4976,19594,46398,20958,3815
5.84,836,4460,19334,45058,20428,3315
5.57,794,4207,17803,44389,21586,3298
7.04,694,3427,14943,44063,25000,3110
7.49,500,3034,10380,44804,30890,1277
12.67,689,2273,5705,46829,38162,706
19.33,862,1716,1979,46922,42366,2305
26.09,901,1503,190,46569,43976,2364
28.96,795,1467,0,45917,43655,2390
11.96,736,1454,0,45000,42810,2315
7.18,626,1565,0,42106,39915,588
7.13,556,1623,0,39085,36906,1268
6.89,560,1659,0,37839,35619,2873
6.78,545,1665,0,37078,34868,2837
6.85,562,1705,0,37272,35005,3340
7.13,639,1801,0,38569,36129,3055
13.22,629,2161,20,42476,39666,2240
30.48,755,2490,727,49536,45564,2598
37.63,788,2446,3083,55127,48810,2214
32.57,670,2309,6616,58977,49382,971
31.71,710,2562,10429,60194,46493,779
25,785,2843,13602,61546,44316,902
16,951,3475,15436,62900,43038,393
21.94,1111,4405,16013,62264,40736,373
15,1366,5577,16157,61149,38049,669
18.43,1761,6821,15804,60237,35851,2318
15.02,2232,8086,14412,59899,35169,2189
13.35,2757,9358,11902,58668,34652,1920
21.37,2997,10323,8679,58671,36672,1247
23.39,3164,10804,4971,58284,39345,1612
27.05,3472,10217,1899,58452,42864,1487
28.03,3832,9321,254,56777,43370,1031
25.58,3706,9479,1,54443,41258,1387
22.51,3798,9255,0,51952,38899,917
19.89,3914,9069,0,47682,34699,1150
17.99,3672,9235,0,45409,32501,1542
16.62,3160,9514,0,43408,30735,1806
16.98,3131,9542,0,42746,30073,2501
17.78,3273,9313,0,42965,30379,2708
17.8,2929,9216,0,43789,31644,1756
19.62,2471,8637,35,46497,35354,1001
22.15,2191,7630,1165,52472,41486,620
27.61,2101,6141,4663,57262,44358,2236
26.06,2147,4699,9561,60642,44235,1911
22.35,2122,5554,14725,61780,39379,802
19.92,1754,6177,18970,62993,36093,371
21.02,1340,7045,21302,63769,34083,43
20.27,1066,7480,22406,63164,32213,38
19.1,864,7737,22328,61330,30402,659
17.16,731,8682,22114,60433,28907,1990
16.12,677,8757,21240,59903,29229,3147
17.31,704,9265,18147,58634,30518,2683
20.42,840,10247,13413,58250,33751,1119
24.1,968,9852,7533,57855,39502,1209
27.58,942,8754,2565,57739,45478,1925
30.42,1087,7489,318,56482,47589,2012
27.34,957,8283,1,54917,45676,1899
25.34,988,8800,0,51517,41729,2135
23.24,808,9213,0,47282,37261,1102
16.8,605,9000,0,44134,34529,776
19.9,427,8497,0,42309,33385,907
19.54,384,7790,0,41536,33362,1298
16,448,7617,0,42169,34104,1315
15.07,530,7892,0,44092,35671,1713
7.49,634,7706,38,46854,38476,836
14.27,681,6995,1271,52823,43876,2081
28.81,695,5465,5610,57721,45951,2167
26.91,682,3311,12565,60522,43964,2281
24.22,714,3660,20043,60931,36514,921
21.16,783,5203,26234,62198,29979,1762
17.96,1033,6130,29845,63185,26177,2014
10.21,1165,6894,31329,62679,23293,1116
7.02,1455,7244,31135,61855,22021,2204
6.75,1694,8064,29698,60038,20583,3065
6.54,1975,9169,26612,59107,21352,3042
6.35,2213,10340,22021,58129,23556,2683
6.5,2463,10978,15691,57659,28527,1360
6.49,2824,11166,8499,58658,36169,1566
6.68,2925,10881,2783,58617,42028,3141
6.77,3051,10245,350,56937,43292,2951
7.02,3106,10856,1,55526,41564,2819
6.63,2987,11927,0,52373,37459,353
6.1,2879,12090,0,48205,33235,672
6.24,2812,11282,0,45271,31177,1149
6.08,2482,9995,0,43204,30727,1448
6.12,2158,8879,0,42185,31148,1613
6.38,1965,8370,0,42378,32043,1753
8.44,1765,7468,0,43530,34298,1366
16,1571,6539,37,46197,38050,988
19.2,1477,5481,1228,51743,43557,544
25.03,1318,4726,5471,56742,45226,2642
24.98,1368,4298,11638,59995,42692,1364
21.54,1297,3937,17803,60634,37597,474
19.7,945,4456,23300,61364,32663,892
19.06,637,4728,27197,62720,30159,1170
17.06,500,4531,29634,61972,27306,1831
15.41,547,4063,30636,60471,25225,2161
15.2,700,4113,30010,59465,24642,3286
15.2,833,4134,27386,58504,26152,2761
15.28,819,3322,22521,56699,30037,2049
19,693,2700,15759,56486,37335,975
20,676,1987,8220,56745,45863,1662
24.9,608,1591,2717,56927,52011,2597
27.42,721,985,367,55744,53672,2709
32.5,770,989,2,54180,52419,2425
23.87,751,1130,0,50935,49055,2369
23.62,766,1222,0,46568,44580,394
23.18,682,1303,0,43470,41485,615
19.1,539,1327,0,41499,39632,1547
16,492,1077,0,40610,39041,2017
15.68,539,1001,0,41008,39468,2883
15.42,500,947,0,42049,40603,2660
19.8,490,1034,51,44428,42853,1163
25.54,605,1003,1457,49857,46793,2473
28.43,785,1059,5822,55153,47488,2922
25.74,932,986,12456,58179,43806,2863
22.48,971,794,19423,58856,37669,958
17.86,917,922,25344,59888,32705,765
8.4,1205,1219,29191,60964,29349,722
8.03,1371,1852,31027,60859,26609,1599
7.72,1493,2278,30776,59049,24503,2600
7.48,1471,2556,28665,57171,24479,2866
7.31,1359,2572,25233,55854,26691,2615
7.3,1165,2360,19958,54811,31328,1924
21.79,1190,2124,13440,54428,37674,713
25.6,1198,1998,7252,54532,44084,2561
31.62,1216,2003,2692,54430,48519,3451
35,1139,2403,392,53094,49160,3574
28.78,1077,3140,1,51344,47126,3501
28.87,990,3761,0,48538,43788,2876
24.9,807,3931,0,44411,39673,299
21.51,694,3966,0,41199,36539,485
20.72,501,3854,0,38923,34568,261
20.89,241,3771,0,37762,33751,264
20.73,178,3435,0,37253,33639,272
21.36,182,3421,0,37395,33793,270
21.18,173,3304,55,37908,34377,226
21.11,115,3291,1308,39242,34529,425
21.11,72,3150,4907,42318,34191,692
21.06,16,2079,10021,45842,33727,1128
20.24,6,922,15697,48841,32216,825
18.79,4,802,20190,50999,30003,1252
18.7,1,945,22927,51934,28061,1002
14.9,1,1082,23895,51607,26629,1364
16.93,2,1247,23668,50272,25356,2574
14.7,4,1406,22421,48004,24175,2351
14.75,8,1388,19823,47096,25878,2787
14.83,20,1438,16394,46555,28704,2418
21.11,12,1685,12062,47103,33344,660
26.97,26,2041,6903,47643,38674,2870
36.61,101,2405,2639,47356,42212,3029
33.99,139,3250,381,46671,42902,3406
28.28,77,4758,1,46024,41187,3264
26.41,91,6101,0,44583,38392,3133
22.93,71,6861,0,41547,34615,686
20.7,87,7038,0,38418,31293,743
19.41,171,6472,0,36851,30209,118
19.1,187,6065,0,35268,29016,178
18.29,240,5811,0,35125,29075,505
16.43,340,5536,0,35458,29582,663
16,382,5158,63,35209,29607,522
14.36,425,4677,1184,35698,29412,581
12.39,546,3761,4052,37631,29271,566
13.54,599,2146,7506,40961,30710,744
13.71,854,1177,11068,43524,30424,432
12.64,1614,1166,14704,45749,28264,966
12.46,2927,1624,18113,48257,25594,1091
11.72,4823,2287,20086,48228,21033,1782
6,5664,3921,21221,46537,15731,2872
2.36,5065,5499,19908,45116,14644,1930
0.93,5066,6813,16599,43448,14970,1503
2.97,5032,8447,13134,43018,16406,1793
6.23,5044,10244,8921,44473,20264,1838
12.1,4911,12221,4953,46421,24336,1578
8.07,5113,13261,1879,47416,27164,3156
8.14,5194,14624,252,47410,27340,3203
8.28,5498,16106,1,47255,25650,1911
8.16,5957,16069,0,46839,24814,1304
7.87,6174,16529,0,43849,21146,300
5.79,6145,17048,0,42069,18877,1997
2.02,6058,17566,0,40883,17259,3413
0.13,5999,18137,0,39752,15616,4032
-0.01,6069,18456,0,39874,15349,3976
0.02,6108,18687,0,41651,16856,3701
3.74,6138,19413,29,45485,19905,3451
17.03,5634,20101,597,52541,26210,1537
16.97,5063,20489,1583,58075,30941,1493
24.95,5003,20413,3114,61596,33066,1567
22.5,4950,21258,4886,62971,31879,150
18.19,5083,22206,6335,65388,31765,305
17.19,5025,23282,7855,66709,30547,216
16.46,4776,25204,9258,66454,27216,249
12.86,4682,27040,9573,65541,24247,1554
8.71,4738,28095,9448,64629,22349,2408
7.72,4746,28449,9075,63239,20969,2957
8.07,4817,27861,8295,62406,21433,3118
13.89,4796,27395,6452,62031,23389,1352
18.33,4743,25960,4158,61527,26666,1269
22,4716,23290,1883,60375,30486,520
22.24,4623,18667,394,57785,34101,1330
23.97,5224,15147,3,56233,35859,489
21.85,5128,13977,0,53599,34494,660
20.01,4901,13498,0,49734,31335,1110
4.17,4565,12493,0,47147,30089,1879
8.79,4318,11723,0,45112,29072,1995
8.83,3865,11068,0,44261,29328,1649
8.93,3306,10501,0,44145,30338,1315
9.13,2875,9843,0,44993,32275,516
10.79,2698,9034,84,47601,35786,684
22.83,2641,7967,1604,53367,41155,1733
33.36,3140,5943,6255,57688,42350,1544
26.62,3580,4760,13292,60868,39237,920
24,4379,6207,19514,62547,32447,994
19.02,5111,7953,22092,63525,28369,517
12.91,4818,9450,23050,64537,27219,540
11.25,4153,10577,23487,64468,26252,512
10.46,4206,11542,23607,63583,24229,1292
9.96,4112,11617,22735,61893,23430,1987
9.45,3385,11667,20399,60825,25375,1607
9,3090,11546,16605,60153,28913,1218
9.65,2845,11050,11475,59522,34153,430
9.88,2932,9996,6410,59540,40203,441
9.97,2339,8289,2613,58378,45137,1115
11.32,1954,6651,411,56191,47174,1599
10.88,1807,5096,2,54301,47396,1514
9.73,1694,4879,0,51732,45159,1519
8.79,1675,4988,0,47957,41295,891
23.92,2057,5174,0,45397,38167,1681
22.05,2306,5316,0,43454,35832,2819
20.46,2420,5155,0,42658,35083,3216
19.82,2182,5170,0,42571,35220,2972
20.16,2459,5201,0,43978,36318,2703
22.58,2233,5172,77,47134,39652,1522
32.09,2491,4572,1426,52348,43858,1546
43.68,2718,3324,5077,57079,45960,1091
43.09,3248,2150,10666,59930,43866,1338
35.8,2681,2344,16232,61444,40187,1281
35.79,2365,2594,19252,61846,37636,373
34,2114,2490,18892,63656,40160,297
32.44,1979,2393,16658,63073,42042,247
30.49,1961,2366,14891,61356,42138,299
28.8,2026,2896,13648,60485,41915,415
28.72,2152,3753,11355,59342,42082,311
28.33,2480,4735,8466,58213,42533,284
34.88,2810,5417,5736,58793,44829,554
34.73,3229,5936,3672,59190,46353,1736
34.88,3382,5805,1691,58551,47674,2746
33.5,3131,6147,324,56662,47060,2519
29.87,2987,7325,3,54479,44163,1595
23.91,2867,7915,0,51322,40541,378
20.06,2716,8303,0,47574,36555,1218
18.15,2564,8634,0,44734,33536,1087
17.91,2571,8972,0,43345,31802,2887
16.75,2298,9134,0,42693,31261,3271
16.36,2475,9147,0,42708,31086,2924
17.41,2383,8829,0,44022,32811,2767
17.93,2224,8404,77,46618,35914,1711
22.44,2084,7312,1246,52235,41594,1734
29.25,1943,5420,4576,57109,45170,2298
29.48,1539,4829,9665,60281,44249,1985
27.44,1236,5387,14753,61446,40070,972
23.53,1153,5367,18114,62481,37846,309
23,1060,5355,19474,63694,37805,462
21.32,1022,5417,19264,63601,37898,58
19.5,862,6071,18586,62473,36954,730
14.68,837,6566,18078,61272,35792,1512
13.79,852,7102,16557,59782,35271,575
13.26,864,7376,13761,58417,36416,319
13.39,840,7360,10190,58698,40309,334
13.42,939,6996,6008,58938,44996,869
13.52,906,6605,2530,58009,47968,2701
13.72,967,6468,496,56162,48231,3061
13.92,1053,7440,5,54302,45804,2743
13.55,1069,8811,0,51635,41755,657
12.01,1228,9681,0,47250,36341,448
12.22,1518,9922,0,44632,33193,893
11.88,1942,9794,0,42812,31077,1557
11.6,2336,9716,0,43102,31050,2469
11.95,2888,9255,0,43608,31465,2724
11.84,3394,8406,0,45144,33345,2232
12.51,3652,7546,102,47186,35886,1281
16.93,3799,6522,1464,52018,40233,741
26.87,3539,5013,5288,56504,42664,2714
24.33,3171,3956,10624,60011,42261,2137
15.11,2858,4302,16074,61234,38000,2245
14.51,2878,5667,19853,62511,34113,302
13.91,2975,7270,20749,63635,32642,453
12.7,3168,8014,20376,63601,32044,343
11.98,3468,9035,19985,61973,29485,1368
11.35,3675,9815,19290,60124,27344,1243
11.04,4004,11081,17526,59163,26553,1939
10.87,4166,12649,14607,58353,26932,2192
11.14,4424,12852,10759,57929,29894,691
12.64,4200,12850,6462,58034,34522,1053
12.68,4074,11515,2690,57357,39078,3263
12.79,3847,9547,490,54907,41024,2987
13.41,3806,8890,4,52984,40284,2751
13.04,3943,9168,0,50786,37675,1216
11.91,4106,9692,0,47009,33211,486
10.53,4005,10249,0,43434,29180,491
9.76,3781,10481,0,41534,27272,443
9.12,3713,10411,0,40771,26647,465
